,Unnamed: 0,Name,Twitter Handle,Time,Content,Retweeting,Hashtags,Tagged,Links
5944,5944,Jim Jordan,Jim_Jordan,2021-06-11T17:23:24.000Z,"Democrats don’t care about #BigTech’s censorship of conservatives. 

They want to make it worse.",$,BigTechs,$,$
5945,5945,Jim Jordan,Jim_Jordan,2021-06-11T14:57:04.000Z,"President Trump was right. 
Dr. Fauci was wrong.",$,$,$,$
5946,5946,Jim Jordan,Jim_Jordan,2021-06-11T14:32:09.000Z,"RT @GOPoversight: 🚨🚨🚨

Today, @RepJamesComer, @Jim_Jordan, and @RodneyDavis called on Attorney General Merrick Garland to swiftly investiga…",GOPoversight,$,$,$
5947,5947,Jim Jordan,Jim_Jordan,2021-06-11T00:33:43.000Z,"President Biden’s “jobs” plan:

-Raise taxes
-Ignore inflation
-Pay people to stay at home 
-Kill the Keystone Pipeline 

What’s next? Ban fracking?",$,$,$,$
5948,5948,Jim Jordan,Jim_Jordan,2021-06-10T18:58:43.000Z,https://t.co/3Vc5BXyVsX,$,$,$,https://t.co/3Vc5BXyVsX
5949,5949,Jim Jordan,Jim_Jordan,2021-06-10T18:40:14.000Z,"RT @JudiciaryGOP: ➡️ Record-high apprehensions
➡️ Drug seizure increases
➡️ Border Patrol overwhelmed

The Biden Administration's answer? A…",JudiciaryGOP,$,$,$
5950,5950,Jim Jordan,Jim_Jordan,2021-06-10T16:45:41.000Z,"Director Wray, why did you take their copy of the Constitution? https://t.co/yqJvig9pRn",$,$,$,https://t.co/yqJvig9pRn
5951,5951,Jim Jordan,Jim_Jordan,2021-06-10T15:42:07.000Z,"May 2021: 180 thousand illegal immigrants encountered at the southern border. 

May 2020: 23 thousand. 

What changed? The person in the White House.",$,$,$,$
5952,5952,Jim Jordan,Jim_Jordan,2021-06-10T14:35:46.000Z,https://t.co/E61TVd4Nut,$,$,$,https://t.co/E61TVd4Nut
5953,5953,Jim Jordan,Jim_Jordan,2021-06-10T12:59:27.000Z,RT @JudiciaryGOP: Today would be a good day for Vice President Harris to visit the southern border. https://t.co/NCnmxfyXUM,JudiciaryGOP,$,$,$
5954,5954,Jim Jordan,Jim_Jordan,2021-06-09T23:31:09.000Z,"Want to trigger a liberal? Repeat these lines: 

America is the best.

Stand for the National Anthem. 

Police keep us safe. 

Illegal immigration is bad. 

The Second Amendment is good.

Taxes should be low. 

The are two genders. 

Gas should be cheap.",$,$,$,$
5955,5955,Jim Jordan,Jim_Jordan,2021-06-09T21:22:46.000Z,"Today’s Left thinks that flying the American flag is controversial. 

Scary.",$,$,$,$
5956,5956,Jim Jordan,Jim_Jordan,2021-06-09T21:22:31.000Z,"RT @MarkMeadows: They told you Trump colluded with Russia (false), Trump ignored Russian bounties on troops (false), Trump cleared Lafayett…",MarkMeadows,$,$,$
5957,5957,Jim Jordan,Jim_Jordan,2021-06-09T20:02:00.000Z,"RT @JudiciaryGOP: 🚨 #BREAKING: Ranking Member Jordan Releases Key Takeaways from the Committee's Transcribed Interview of Don McGahn

📃 Rea…",JudiciaryGOP,$,$,$
5958,5958,Jim Jordan,Jim_Jordan,2021-06-09T19:05:02.000Z,"RT @henryrodgersdc: EXCLUSIVE: Reps. Comer, Jordan Call On Fauci To Explain Possible 'Discrepancy' In Sworn Congressional Testimony

Read m…",henryrodgersdc,$,$,$
5959,5959,Jim Jordan,Jim_Jordan,2021-06-09T17:57:07.000Z,Today’s Left is so crazy that they’ll probably want President Biden to apologize for 1776 during his trip to England.,$,$,$,$
5960,5960,Jim Jordan,Jim_Jordan,2021-06-09T17:12:23.000Z,"RT @RepAndyBiggsAZ: Check out my latest podcast, What's the BIGGS Idea w/ @Jim_Jordan where we discuss tomorrow's hearing with FBI Director…",RepAndyBiggsAZ,$,$,$
5961,5961,Jim Jordan,Jim_Jordan,2021-06-09T15:56:10.000Z,https://t.co/KS6PSYB3cC,$,$,$,https://t.co/KS6PSYB3cC
5962,5962,Jim Jordan,Jim_Jordan,2021-06-09T15:48:14.000Z,RT @JudiciaryGOP: 🚨#BREAKING: @Jim_Jordan and @RepJamesComer send letter to Facebook CEO Mark Zuckerberg raising questions about the CEO's…,JudiciaryGOP,$,$,$
5963,5963,Jim Jordan,Jim_Jordan,2021-06-09T13:51:44.000Z,So why did the Biden Administration stop building the wall? Actions speak louder than words and laughs. https://t.co/SQVATuUHQ1,$,$,$,https://t.co/SQVATuUHQ1
5964,5964,Jim Jordan,Jim_Jordan,2021-06-09T00:27:04.000Z,"This just wouldn’t have happened under President Trump. 

https://t.co/45w1ME1qaF",$,$,$,https://t.co/45w1ME1qaF
5965,5965,Jim Jordan,Jim_Jordan,2021-06-08T23:23:10.000Z,https://t.co/fmaPyOA5bv,$,$,$,https://t.co/fmaPyOA5bv
5966,5966,Jim Jordan,Jim_Jordan,2021-06-08T22:32:07.000Z,"Big Tech is out to get conservatives. 

We’ll be discussing that on Fox News Primetime with @HeyTammyBruce at 7:00 p.m. ET / 6:00 p.m. CT. 

Tune in!",$,$,HeyTammyBruce,$
5967,5967,Jim Jordan,Jim_Jordan,2021-06-08T20:48:16.000Z,"RT @GOPoversight: Democrats never wanted to investigate China &amp; the origins of #COVID19.

The left-wing media carried Democrats' water &amp; la…",GOPoversight,$,$,$
5968,5968,Jim Jordan,Jim_Jordan,2021-06-08T20:17:48.000Z,"RT @HeyTammyBruce: Don't miss tonight on @FoxNews #Primetime! I'm joined by @Jim_Jordan, @MZHemingway, Harmeet Dhillon @pnjaban, @ChrisStig…",HeyTammyBruce,$,$,$
5969,5969,Jim Jordan,Jim_Jordan,2021-06-08T18:57:58.000Z,Dr. Fauci managed #COVID19 about as well as James Comey managed the FBI.,$,COVID19,$,$
5970,5970,Jim Jordan,Jim_Jordan,2021-06-08T18:22:23.000Z,"RT @JudiciaryGOP: 🚨🚨🚨 NEW: Illegal border crossings most in over decade. 

Joe Biden doesn’t have a plan to fix it! 

https://t.co/E77KZphe…",JudiciaryGOP,$,$,$
5971,5971,Jim Jordan,Jim_Jordan,2021-06-08T16:48:31.000Z,"Vice President Harris is in Mexico today. Probably the closest she’s ever been to the southern border. 

But she still won’t visit it.",$,$,$,$
5972,5972,Jim Jordan,Jim_Jordan,2021-06-08T15:49:14.000Z,https://t.co/00JjYCAGP2,$,$,$,https://t.co/00JjYCAGP2
5973,5973,Jim Jordan,Jim_Jordan,2021-06-08T15:47:36.000Z,"RT @JudiciaryGOP: 🚨#BREAKING: @RepDanBishop, @Jim_Jordan, @RepAndyBiggsAZ, @RepMikeJohnson, and @RepBentz demand information from AG Garlan…",JudiciaryGOP,$,$,$
5974,5974,Jim Jordan,Jim_Jordan,2021-06-08T14:43:13.000Z,"RT @RepDanBishop: So just to be clear, Vice President Harris has not been to the border.

You’d think Biden’s “Border Czar” would take this…",RepDanBishop,$,$,$
5975,5975,Jim Jordan,Jim_Jordan,2021-06-07T23:32:32.000Z,https://t.co/Rn1BW3A1RF,$,$,$,https://t.co/Rn1BW3A1RF
5976,5976,Jim Jordan,Jim_Jordan,2021-06-07T20:57:06.000Z,"Seems like everyone from Hollywood to Dr. Fauci is afraid of China. 

Except President Trump.",$,$,$,$
5977,5977,Jim Jordan,Jim_Jordan,2021-06-07T18:28:56.000Z,Why wasn’t Dr. Fauci on the Sunday TV shows this week?,$,$,$,$
5978,5978,Jim Jordan,Jim_Jordan,2021-06-07T16:20:17.000Z,"Vice President Harris flew over the southern border yesterday on her way to Guatemala. 

Too busy to stop?",$,$,$,$
5979,5979,Jim Jordan,Jim_Jordan,2021-06-07T13:30:32.000Z,"RT @JudiciaryGOP: Vice President Harris traveled to Guatemala yesterday. 

But today would be a good day for her to visit the southern bord…",JudiciaryGOP,$,$,$
5980,5980,Jim Jordan,Jim_Jordan,2021-06-06T17:23:36.000Z,https://t.co/XKaQ7yb3bl,$,$,$,https://t.co/XKaQ7yb3bl
5981,5981,Jim Jordan,Jim_Jordan,2021-06-06T17:22:59.000Z,"RT @HouseGOP: 77 years later, we honor the heroes of D-Day who helped free a continent and end a war. 🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/jKfHd7ziI3",HouseGOP,$,$,$
5982,5982,Jim Jordan,Jim_Jordan,2021-06-06T15:01:31.000Z,https://t.co/9BVFIJHjMj,$,$,$,https://t.co/9BVFIJHjMj
5983,5983,Jim Jordan,Jim_Jordan,2021-06-05T20:43:12.000Z,RT @JudgeJeanine: TONIGHT: The man who has confronted Dr. Fauci every step of the way joins the Judge. It’s a can’t miss interview with Con…,JudgeJeanine,$,$,$
5984,5984,Jim Jordan,Jim_Jordan,2021-06-05T15:18:32.000Z,"Democrats raise your taxes. But give away your money to labs in Wuhan, China.",$,$,$,$
5985,5985,Bob Latta,BobLatta,2021-06-11T17:45:53.000Z,"Democrats in Congress are promoting policies that will leave Americans paying more at the pump, grocery store, and more. The last time inflation was so high was in 2008 during the Great Recession. We must rein in out-of-control spending. https://t.co/79ev0Mr024",$,$,$,https://t.co/79ev0Mr024
5986,5986,Bob Latta,BobLatta,2021-06-11T14:53:20.000Z,"AXIOS reported that ~$400 billion of unemployment money was stolen during the pandemic. 

#OH5 &amp; the entire nation deserve the peace of mind that their tax money is not being stolen. Americans have lost enough from this pandemic. Congress must act. https://t.co/zHaHUH5wvs",$,OH5,$,https://t.co/zHaHUH5wvs
5987,5987,Bob Latta,BobLatta,2021-06-10T16:29:13.000Z,"The numbers don't lie. 

We are facing a crisis at our nation's southern border, and it can be tied directly to the policies and words of the Biden/Harris Administration. They need to reverse course and work to secure our border. https://t.co/ehXBVOVBvo",$,$,$,https://t.co/ehXBVOVBvo
5988,5988,Bob Latta,BobLatta,2021-06-09T22:09:07.000Z,"Great news for #OH5! This announcement means 500 new jobs for the area. We need to continue to support companies like First Solar as they compete against China, which uses forced and slave labor in their solar manufacturing industry to undercut American companies. https://t.co/mDY0afhjw3",$,OH5,$,https://t.co/mDY0afhjw3
5989,5989,Bob Latta,BobLatta,2021-06-09T16:53:40.000Z,"This one goes out to the Dean of the House, @repdonyoung 🥳 Happy Birthday AND Happy 6th Wedding Anniversary! https://t.co/YgrkuwPV0f",$,$,repdonyoung,https://t.co/YgrkuwPV0f
5990,5990,Bob Latta,BobLatta,2021-06-08T23:49:38.000Z,RT @RiponAdvance: U.S. Rep. @boblatta led several of his Republican colleagues from the U.S. House Energy and Commerce Committee in proposi…,RiponAdvance,$,$,$
5991,5991,Bob Latta,BobLatta,2021-06-07T14:42:59.000Z,The attack on JBS is another example of how the U.S. is unprepared to handle cyberattacks. Hackers are constantly probing our institutions for vulnerabilities. POTUS must make it clear that the U.S. does not tolerate threats to our security. https://t.co/yyBCz734dx,$,$,$,https://t.co/yyBCz734dx
5992,5992,Bob Latta,BobLatta,2021-06-06T11:53:18.000Z,"Due to the fighting spirit of the United States military and our allies, the beaches were taken which opened the way, after hard fighting and high casualties, to the destruction of Nazism and Fascism. #DDay77 https://t.co/eNNyLAMF30",$,DDay77,$,https://t.co/eNNyLAMF30
5993,5993,Bob Latta,BobLatta,2021-06-06T11:53:16.000Z,"#OnThisDay in 1944, the Allies landed on the Normandy beaches.  Prior to the landings, Allied paratroopers dropped behind enemy lines.  This was the largest landing in history that took the coordination of all Allied army, naval, and air forces. https://t.co/HUDeQCnr1c",$,OnThisDay,$,https://t.co/HUDeQCnr1c
5994,5994,Bob Latta,BobLatta,2021-06-06T00:27:18.000Z,The #VanWert #PeonyFestival parade was a great success even with the 90 degree heat.  Everyone enjoyed being back with friends and relatives. https://t.co/6DnisyzWUJ,$,"VanWert, PeonyFestival",$,https://t.co/6DnisyzWUJ
5995,5995,Bob Latta,BobLatta,2021-06-05T17:01:08.000Z,"Facebook made this decision while they allow foreign dictators&amp;authoritarians to freely use their platform. They’re using liability protections afforded by Section 230 to make unprecedented decisions impacting free speech. BigTech must be held accountable.
https://t.co/7H6d6LPSiv",$,$,$,https://t.co/7H6d6LPSiv
5996,5996,Bill Johnson,RepBillJohnson,2021-06-11T19:29:44.000Z,#ICYMI: https://t.co/xkFXwFQ869,$,ICYMI,$,https://t.co/xkFXwFQ869
5997,5997,Bill Johnson,RepBillJohnson,2021-06-10T20:33:32.000Z,Everyone BUT the ultra-wealthy is bearing the brunt of President Biden’s irresponsible economic policies.,$,$,$,$
5998,5998,Bill Johnson,RepBillJohnson,2021-06-10T18:49:48.000Z,No nation has ever taxed and spent its way to prosperity.,$,$,$,$
5999,5999,Bill Johnson,RepBillJohnson,2021-06-10T16:53:31.000Z,RT @HouseCommerce: .@RepBillJohnson says today’s legislation fits in perfectly with the Biden administration’s radical environmental agenda…,HouseCommerce,$,$,$
6000,6000,Bill Johnson,RepBillJohnson,2021-06-10T15:21:32.000Z,"Pipelines in the US are canceled but then they are supported in Russia. 

This is the new normal under the Biden Administration. 

https://t.co/EuW9Uunu8J",$,$,$,https://t.co/EuW9Uunu8J
6001,6001,Bill Johnson,RepBillJohnson,2021-06-10T14:53:29.000Z,"These numbers are no laughing matter, Vice President Harris. https://t.co/JeDQPGta5U",$,$,$,https://t.co/JeDQPGta5U
6002,6002,Bill Johnson,RepBillJohnson,2021-06-09T17:37:21.000Z,It was great to meet with members of the Washington County Farm Bureau yesterday at the Barlow Fairgrounds. https://t.co/kLBsoN5pjE,$,$,$,https://t.co/kLBsoN5pjE
6003,6003,Bill Johnson,RepBillJohnson,2021-06-08T17:50:20.000Z,"Very powerful, @WhitlockJason https://t.co/F6xdLJHBio",$,$,WhitlockJason,https://t.co/F6xdLJHBio
6004,6004,Bill Johnson,RepBillJohnson,2021-06-07T22:01:25.000Z,"If the Biden Administration was serious about the border crisis, they would enact policies to fix it instead of just continuing their empty rhetoric. https://t.co/8CEoz5ngFt",$,$,$,https://t.co/8CEoz5ngFt
6005,6005,Bill Johnson,RepBillJohnson,2021-06-06T22:05:51.000Z,"Greater love hath no man than this, that a man lay down his life for his friends.

John 15:13",$,$,$,$
6006,6006,Bill Johnson,RepBillJohnson,2021-06-05T19:09:28.000Z,"Lancaster, Ohio native General William Sherman is this week’s famous Ohioan. His military career began at West Point at age 16, where he rose through the ranks. He played pivotal roles in holding America together during the Civil War and rebuilding America during reconstruction. https://t.co/Im98BfflNm",$,$,$,https://t.co/Im98BfflNm
6007,6007,Bob Gibbs,RepBobGibbs,2021-06-11T15:09:39.000Z,"If we’re going to get serious about finding a bipartisan solution that addresses actual infrastructure, we shouldn’t be allowing the use of infrastructure dollars on artwork or artists. Roads and bridges need repairs, not a feel-good fresco. https://t.co/S1vnkeyIF3",$,$,$,https://t.co/S1vnkeyIF3
6008,6008,Bob Gibbs,RepBobGibbs,2021-06-09T20:43:35.000Z,"RT @RepSamGraves: Art is NOT infrastructure. 

Landscaping is not infrastructure. 

Why is this so difficult to understand? https://t.co/Wk…",RepSamGraves,$,$,$
6009,6009,Bob Gibbs,RepBobGibbs,2021-06-09T19:11:12.000Z,RT @TransportGOP: The Majority: art is infrastructure.,TransportGOP,$,$,$
6010,6010,Bob Gibbs,RepBobGibbs,2021-06-09T19:11:09.000Z,"RT @TransportGOP: This amendment makes sure we’re better stewards of taxpayers’ money, saving infrastructure dollars for real infrastructur…",TransportGOP,$,$,$
6011,6011,Bob Gibbs,RepBobGibbs,2021-06-09T19:11:05.000Z,"RT @TransportGOP: The Majority's bill lifts a bipartisan prohibition on Federal Transit Administration funding going to art, sculptures, an…",TransportGOP,$,$,$
6012,6012,Bob Gibbs,RepBobGibbs,2021-06-09T18:47:44.000Z,"Proud to offer an amendment at the Surface Transportation markup today to ensure federal funds go to actual infrastructure, not roadside art projects. @TransportGOP",$,$,TransportGOP,$
6013,6013,Bob Gibbs,RepBobGibbs,2021-06-08T17:07:17.000Z,"Border Patrol authorities are on pace to apprehend 1.35 million illegal immigrants at our southern border this fiscal year, the most in over 20 years. @VP thinks it’s a laughing matter. https://t.co/WgLcsrRWa6",$,$,VP,https://t.co/WgLcsrRWa6
6014,6014,Warren Davidson,WarrenDavidson,2021-06-12T02:25:45.000Z,"#GoodNews on natural immunity. First from Cleveland Clinic; now this… Pfizer and Moderna trials also showed no measured difference in protection between vaccines &amp; natural immunity. Important implications for public health actively suppressed…

Why?🤔 https://t.co/835qMazDOK",$,GoodNews,$,https://t.co/835qMazDOK
6015,6015,Warren Davidson,WarrenDavidson,2021-06-12T02:10:16.000Z,"RT @townhallcom: Xavier Becerra defends the use of the term “birthing people” by saying that “We are trying to be precise.” 

Senator Lankf…",townhallcom,$,$,$
6016,6016,Warren Davidson,WarrenDavidson,2021-06-11T18:17:49.000Z,"Great piece by ⁦@RMConservative. Unfortunately, toxic policies like red flag laws have also caught on with some Republicans. Stay vigilant! #2A  https://t.co/OtDFm1zHNb",$,2A,RMConservative,https://t.co/OtDFm1zHNb
6017,6017,Warren Davidson,WarrenDavidson,2021-06-11T17:48:38.000Z,Inflation is an invisible tax on Americans' earnings. https://t.co/idcUqiWlXU,$,$,$,https://t.co/idcUqiWlXU
6018,6018,Warren Davidson,WarrenDavidson,2021-06-11T14:17:26.000Z,"Of course, he's been wrong about far more than #BTC, but @kyletorpey makes a a number of great points here: https://t.co/5VUPFLPu9d",$,BTC,kyletorpey,https://t.co/5VUPFLPu9d
6019,6019,Warren Davidson,WarrenDavidson,2021-06-10T17:19:13.000Z,"This is a predictable result of our monetary policy. It also contributes to the wealth gap by reducing Americans' buying power. Meanwhile the wealthy, who are invested in marketable assets don't feel the same pressure. #Demflation https://t.co/oymW0G2RIS",$,Demflation,$,https://t.co/oymW0G2RIS
6020,6020,Warren Davidson,WarrenDavidson,2021-06-10T14:35:50.000Z,"RT @HouseAdmnGOP: 📺 DC is set to fully reopen tomorrow. Yet, the House remains closed with no plan to reopen. Capitol tours still banned, v…",HouseAdmnGOP,$,$,$
6021,6021,Warren Davidson,WarrenDavidson,2021-06-10T14:01:24.000Z,Completing #KeystoneXL would have fulfilled two of President Biden's promises: #jobs and #infrastructure. https://t.co/zdTc4Rmmnl,$,"KeystoneXL, jobs, infrastructure",$,https://t.co/zdTc4Rmmnl
6022,6022,Warren Davidson,WarrenDavidson,2021-06-10T12:52:01.000Z,"RT @SiriusXMPatriot: Today on @davidwebbshow
9am-12pm EST

9:40am @WarrenDavidson

10:00am @GordonGChang 

11:00am Dr. Walter Milton &amp; Dr.…",SiriusXMPatriot,$,$,$
6023,6023,Warren Davidson,WarrenDavidson,2021-06-10T12:03:29.000Z,Authoritarians want to use the financial system as a means of control rather than means of exchange and store of value. To #DefendFreedom we must defend #SoundMoney. And don’t buy this dishonest BS on energy; #bitcoin is actually growing investment in renewable energy globally. https://t.co/V18IABLIAw,$,"DefendFreedom, SoundMoney, bitcoin",$,https://t.co/V18IABLIAw
6024,6024,Warren Davidson,WarrenDavidson,2021-06-09T20:36:02.000Z,#Demflation is tax on wage earners and retirees. #SoundMoney fixes this...,$,"Demflation, SoundMoney",$,$
6025,6025,Warren Davidson,WarrenDavidson,2021-06-09T19:38:38.000Z,I will always defend Americans’ #2A rights. The gun control laws passed by the House and encouraged by Gov. DeWine will only punish law-abiding citizens. They won’t address the underlying causes of gun violence. https://t.co/fbSGaKlh1y,$,2A,$,https://t.co/fbSGaKlh1y
6026,6026,Warren Davidson,WarrenDavidson,2021-06-09T15:42:10.000Z,"Can't believe it's already been 5 years since I was sworn in to represent #OH08 in the House of Representatives. 

A lot has changed since the 114th Congress, but one thing is certain: I'm here to fight and ensure patriotic Ohioans have a voice. https://t.co/RZWQTpx8gN",$,OH08,$,https://t.co/RZWQTpx8gN
6027,6027,Warren Davidson,WarrenDavidson,2021-06-09T12:20:00.000Z,"🤔Oops they did it again. Same people, same corrupt playbook. #4A  https://t.co/INtHLKh9o1",$,4A,$,https://t.co/INtHLKh9o1
6028,6028,Warren Davidson,WarrenDavidson,2021-06-08T21:31:14.000Z,"RT @RandPaul: Great news!  Cleveland clinic study of 52,238 employees shows unvaccinated people who have had COVID 19 have no difference in…",RandPaul,$,$,$
6029,6029,Warren Davidson,WarrenDavidson,2021-06-08T18:10:53.000Z,"RT @SenLummis: There’s a reason that crypto is used less for criminal activity than fiat currency.
https://t.co/0w3LHSTlOL https://t.co/ayQ…",SenLummis,$,$,$
6030,6030,Warren Davidson,WarrenDavidson,2021-06-08T14:34:42.000Z,"RT @FinancialCaucus: .@SenLummis and @WarrenDavidson spoke at last week’s Bitcoin 2021 conference. #Bitcoin is about ensuring sound money,…",FinancialCaucus,$,$,$
6031,6031,Warren Davidson,WarrenDavidson,2021-06-08T11:59:39.000Z,"Wise words on #SoundMoney from Kevin Warsh. 
“The scale of govern­ment spend­ing and scope of gov­ern­ment activity are unprecedented. ... The Fed’s as­set purchases repre­sent 76% of the cu­mulative fed­eral fis­cal deficit.” https://t.co/rBzGTfRhiD",$,SoundMoney,$,https://t.co/rBzGTfRhiD
6032,6032,Warren Davidson,WarrenDavidson,2021-06-08T02:44:56.000Z,#SecureTheBorder https://t.co/EtUpWcThAR,$,SecureTheBorder,$,https://t.co/EtUpWcThAR
6033,6033,Warren Davidson,WarrenDavidson,2021-06-08T02:35:01.000Z,RT @Lancegooden: Today would be a good day to reimplement Donald J. Trump's immigration and border policies,Lancegooden,$,$,$
6034,6034,Warren Davidson,WarrenDavidson,2021-06-07T19:05:10.000Z,"Ooops. When you want to get away with a crime, you shouldn’t leave an immutable audit trail on a public distributed ledger. 
cc: @BradSherman https://t.co/gav7AH3JV2",$,$,BradSherman,https://t.co/gav7AH3JV2
6035,6035,Warren Davidson,WarrenDavidson,2021-06-07T16:09:52.000Z,"Americans have had enough. It's time to #FireFauci. 

https://t.co/hMr4GzZLGk",$,FireFauci,$,https://t.co/hMr4GzZLGk
6036,6036,Warren Davidson,WarrenDavidson,2021-06-07T15:10:37.000Z,"America needs regulatory clarity to facilitate the innovation underway in #FinTech. Bills like my Token Taxonomy Act are 100% bipartisan, relevant to the problems confronting industry and regulators, and aimed at securing American leadership. @SenLummis  https://t.co/oCpCjX176a",$,FinTech,SenLummis,https://t.co/oCpCjX176a
6037,6037,Warren Davidson,WarrenDavidson,2021-06-07T00:49:32.000Z,Big news from El Salvador! Nice thread explaining how #Bitcoin will likely accelerate development and help the people of El Salvador. https://t.co/uKV6yRPXfH,$,Bitcoin,$,https://t.co/uKV6yRPXfH
6038,6038,Warren Davidson,WarrenDavidson,2021-06-06T20:11:04.000Z,"#BitcoinMiami2021 was a tremendous success. If you have an opportunity, please reply with your favorite ways to educate Congress on what needs done, or what needs understood to keep financial innovation flourishing in America. #FinTechTF https://t.co/UWedeVsjng",$,"BitcoinMiami2021, FinTechTF",$,https://t.co/UWedeVsjng
6039,6039,Warren Davidson,WarrenDavidson,2021-06-06T12:50:41.000Z,"On this anniversary of #DDay, I hope you'll remember the heroes of Normandy, and the courageous sacrifices they made for #freedom.
Consider reading President Reagan's speech on the Boys of Pointe Du Hoc here: https://t.co/DirjbDuSzf https://t.co/01iTjMSyNi",$,"DDay, freedom",$,"https://t.co/DirjbDuSzf, https://t.co/01iTjMSyNi"
6040,6040,Marcy Kaptur,RepMarcyKaptur,2021-06-11T14:48:26.000Z,"Members of Congressional Ukraine Caucus continue discussions with Rada’s Foreign Affairs Committee. We stand with Ukraine against Russia’s brutal aggression and support sanctions, the accession of Ukraine to NATO, and increased U.S. support for Ukraine’s security. https://t.co/fO15jiBb8O",$,$,$,https://t.co/fO15jiBb8O
6041,6041,Marcy Kaptur,RepMarcyKaptur,2021-06-10T17:35:00.000Z,"Despite a pandemic that has exacerbated the gender wage gap, Mitch McConnell and Senate Republicans have blocked a vote on the Paycheck Fairness Act. That's not what working Americans want from Washington. https://t.co/NVHlpFVTJY",$,$,$,https://t.co/NVHlpFVTJY
6042,6042,Marcy Kaptur,RepMarcyKaptur,2021-06-10T13:50:35.000Z,"RT @SecGranholm: Big news! #Ohio will soon be home to the largest #solar factory complex outside of China.

First Solar's investments in Am…",SecGranholm,$,$,$
6043,6043,Marcy Kaptur,RepMarcyKaptur,2021-06-09T15:24:39.000Z,Congratulations to the working men and women of @CLE_Cliffs on dedicating a BILLION dollar investment in American made steel and manufacturing right here in Ohio. Toledo welcomes Cliffs! https://t.co/0iwUV8Wimo,$,$,CLE_Cliffs,https://t.co/0iwUV8Wimo
6044,6044,Mike Turner,RepMikeTurner,2021-06-11T17:07:54.000Z,"Grateful to have @GOPLeader &amp; @RepBradWenstrup join me to call out President Biden’s defense budget for what it is: A gift to China and our adversaries. 

Short-changing our Armed Forces puts our security at risk and means we must take further steps to safeguard @WrightPattAFB. https://t.co/j4PLnNsbwL",$,$,"GOPLeader, RepBradWenstrup, WrightPattAFB",https://t.co/j4PLnNsbwL
6045,6045,Mike Turner,RepMikeTurner,2021-06-11T17:07:53.000Z,"🚨IMPORTANT🚨: This morning @GOPLeader and @RepBradWenstrup joined me for a classified briefing at @WrightPattAFB. Threats from China and Russia are escalating, yet @POTUS's proposed defense budget doesn't even keep up with inflation‼️",$,$,"GOPLeader, RepBradWenstrup, WrightPattAFB, POTUSs",$
6046,6046,Mike Turner,RepMikeTurner,2021-06-10T19:52:35.000Z,"Today I met with my fellow members of the @HBCUCaucus to discuss The IGNITE #HBCUExcellence Act, which would make a historic investment in HBCUs including #OH10’s @wilberforce and @centralstate. As a Vice Chair of the caucus, I will continue to advocate for these institutions.",$,"HBCUExcellence, OH10s","HBCUCaucus, wilberforce, centralstate",$
6047,6047,Mike Turner,RepMikeTurner,2021-06-10T17:30:13.000Z,"President Biden’s top line number for the defense budget fails to even keep up with inflation.  It’s irresponsible and dangerous. 

Read my full remarks at today’s HASC hearing  ⬇️⬇️⬇️ https://t.co/oofCcJUan7",$,$,$,https://t.co/oofCcJUan7
6048,6048,Mike Turner,RepMikeTurner,2021-06-09T20:00:57.000Z,"ICYMI: Last week I spoke to @hbadayton about how to strengthen the Dayton area housing market. As we recover from #COVID, addressing labor shortages to bring jobs back to our community will be critical. @DBJnews: https://t.co/dIIPeTsLXC",$,COVID,"hbadayton, DBJnews",https://t.co/dIIPeTsLXC
6049,6049,Mike Turner,RepMikeTurner,2021-06-09T19:32:44.000Z,"This is just the latest in Biden's failed leadership—given his decisions to extend the New START Treaty as is and lift sanctions on the Nord Stream 2 Pipeline. 

What other unilateral concession is Biden prepared to make next week in Geneva?

https://t.co/uKRaViVbD4",$,$,$,https://t.co/uKRaViVbD4
6050,6050,Mike Turner,RepMikeTurner,2021-06-09T19:32:44.000Z,"Reports on the cancellation of the Nuclear Sea Launched Cruise Missile display further weakness right before @POTUS meets with President Putin. 

If true, this would mean we are unilaterally disarming while Russia &amp; China are expanding capabilities.",$,$,POTUS,$
6051,6051,Mike Turner,RepMikeTurner,2021-06-08T16:20:49.000Z,"The #BidenBorderCrisis is not a laughing matter. Maybe if @VP would actually visit the border, she would grasp the seriousness of the crisis this administration created. https://t.co/VghDkbvPpM",$,BidenBorderCrisis,VP,https://t.co/VghDkbvPpM
6052,6052,Mike Turner,RepMikeTurner,2021-06-07T18:18:37.000Z,Still need a #COVID shot? Find out where you can receive one in Montgomery County: https://t.co/lmqO3ZhJkc,$,COVID,$,https://t.co/lmqO3ZhJkc
6053,6053,Mike Turner,RepMikeTurner,2021-06-07T15:52:51.000Z,"June is #GreatOutdoorsMonth 🌲🪵🌳 #OH10 is home to several local parks, including Five Rivers MetroParks. You can read about my bipartisan legislation to support our parks as they recover from #COVID here: 
https://t.co/MENLwcNOY5",$,"GreatOutdoorsMonth, OH10, COVID",$,https://t.co/MENLwcNOY5
6054,6054,Mike Turner,RepMikeTurner,2021-06-06T14:41:31.000Z,"On this day 77 years ago, Allied troops stormed the beaches of Normandy to liberate Western Europe from Nazi Germany's control. We must continue to remember and honor these heroes. Their tremendous courage and sacrifice forever changed the course of history. #DDay https://t.co/SqrB93OuLW",$,DDay,$,https://t.co/SqrB93OuLW
