id:ID,Content,Time,:LABEL
3673,"Sadly, we have a long way to go when it comes to delivering the support our veterans have earned.

I’m urging Congress to stand up and fight for my brothers and sisters who served this country bravely in uniform, the same way they fought for all of us.

https://t.co/Pv2EWOfKPU",2022-11-11 16:08:41+00:00,Tweet
3674,"Regardless of religion, race, or political party, we are united in our gratitude to our veterans, who served this country so that we can live peacefully in the land we are all so fortunate to call home.

To my fellow veterans in #NY19 and across this country, I give my thanks. https://t.co/XFpq1mpPvf",2022-11-11 16:08:41+00:00,Tweet
3675,"My team was proud to be at Mount Zion cemetery for the unveiling of a new marker listing it on the National Register of Historic Places!

The site serves as the resting place for a number of Black Civil War Veterans, who are finally getting the recognition they deserve. https://t.co/WqCwLDP0rR",2022-11-11 00:00:41+00:00,Tweet
3676,"Happy Birthday to the Marines!

It was an honor serving alongside you in combat, and I will continue to fight for all branches of the Armed Forces in Congress. https://t.co/cFoUeN5V1T",2022-11-10 17:39:42+00:00,Tweet
3677,"Need help with a federal agency or planning a visit to Washington?
 
Reminder that my offices in Washington and the Hudson Valley are open to serve you!
 
Find more information here:
 
https://t.co/406vWgMMOc",2022-11-10 13:50:33+00:00,Tweet
3678,"On Saturday,  we honored Sergeant David R. Darling, the 2022 Greene County Veteran of the Year, by presenting him with a flag that was flown over the Capitol in his name. 
 
To all of my fellow veterans in this district and across this country, I give my thanks. https://t.co/ONzpKyELgQ",2022-11-09 18:10:58+00:00,Tweet
3679,"Election Day is here and polls are officially open! 

Voting is how you can make your voice heard on the issues that affect you, your family, your community, and this state.

Polls are open until 9:00pm. Find your polling location here: 

https://t.co/LpMYKkTSA5",2022-11-08 11:00:02+00:00,Tweet
3680,"Election Day is tomorrow, November 8th!
 
Polls are open from 6:00AM to 9:00PM. 
 
Find your polling place here:
 
https://t.co/LpMYKkChbv",2022-11-07 23:51:39+00:00,Tweet
3681,"Reminder that mobile office hours continue today in Sullivan County.
 
If you are having trouble securing your VA benefits, receiving your Social Security checks, or dealing with another federal agency, make sure to stop by! https://t.co/Nw5uJ0faSG",2022-11-07 16:46:41+00:00,Tweet
3682,"This Veterans Day, join me in honoring the brave men and women who have served in our Armed Forces. 

We are eternally grateful for your commitment, your sacrifices, and your love of country. 

Thank you today and every day.",2022-11-11 14:00:04+00:00,Tweet
3683,"RT @USMC: Happy Birthday, Marines!

For 247 years, Marines have fought in any clime and place to defend our nation. Today, we reflect on th…",2022-11-10 15:57:04+00:00,Tweet
3684,Polls are officially open in Ohio. Do you have a plan to vote? #Election2022 https://t.co/qOa2KNKhNK,2022-11-08 12:30:00+00:00,Tweet
3685,I refuse to hand our daughters a world where they grow up with fewer rights than their mothers and grandmothers. We must restore Roe and protect the freedom to choose.,2022-11-07 21:13:10+00:00,Tweet
3686,"Did you know? Thanks to the Inflation Reduction Act, 13 million Americans will save an average of $800 per year and $2,400 per family on #ACA health insurance premiums.
 
Sign up between now and Dec. 15 to #GetCovered for the start of 2023! https://t.co/AGx1g5gXRd",2022-11-06 16:00:01+00:00,Tweet
3687,"Voters, thank you for taking part in your democracy &amp; remember: your civic duty is not yet done this year. 

Follow the Commonwealth Election Commission’s website for updates on dates and polling locations for the run-off election for Governor:
https://t.co/xFZg4Kuhn3 https://t.co/GyV1Alce1f",2022-11-11 02:15:00+00:00,Tweet
3688,"Happy Veterans Day, Marianas! https://t.co/JCQk3JYfKf",2022-11-10 21:45:00+00:00,Tweet
3689,"Happy Election Day, Marianas! 

If you have not voted yet and need to know your polling place, we created this graph to guide you.

Polling places are opened from 7AM to 7PM. https://t.co/iSmqozdJrX",2022-11-07 22:15:00+00:00,Tweet
3690,"On #VeteransDay, we honor the brave men and women in uniform who have sacrificed so much for our freedom.

We also recommit ourselves to ensuring veterans &amp; their families have access to the resources &amp; benefits they deserve.

Thank you for your service. I'm fighting for you. https://t.co/BYlNF6Zvvg",2022-11-11 17:38:20+00:00,Tweet
3691,"Today we celebrate 247 years of the @USMC.

To the generations of brave Marines who have served the United States: thank you for the sacrifices you make to protect our national security.",2022-11-10 18:22:40+00:00,Tweet
3692,"Hey #CA38! There's ONE HOUR left to cast your ballot. ⏰🗳️

Polls close at 8 PM, but it's your right to stay in line.

Click here to find your nearest polling place: https://t.co/VrpOKZW0NZ",2022-11-09 03:00:02+00:00,Tweet
3693,"Voting is our voice.

And there's still time to make yours heard.

Find your polling place and cast your ballot before 8 PM tonight: https://t.co/VrpOKZWyDx",2022-11-08 22:15:13+00:00,Tweet
3694,"It’s #ElectionDay, #CA38!

If you haven’t voted already, make sure you get to the polls by 8 PM today.

Find your nearest polling place at https://t.co/K6ZrcNBNsS.",2022-11-08 16:15:49+00:00,Tweet
3695,"Honored to be in #PicoRivera today as we officially open the new Veterans Resource Center!

This center will help provide our senior veterans with quality health care, affordable housing, and much more. #CA38 https://t.co/eWTpyVLN3W",2022-11-07 22:33:00+00:00,Tweet
3696,"Thanks to everyone who joined me in #LaMirada this weekend for another successful ""Coffee with the Congresswoman.""

I always enjoy hearing your thoughts on the issues that matter, and I look forward to bringing them back with me to Washington. https://t.co/qRva8oj3Wg",2022-11-07 20:26:26+00:00,Tweet
3697,".@metrolosangeles' West Santa Ana Branch project will provide a one-seat ride from Artesia to Union Station.

I'm proud to advocate for funding to get this project started &amp; ensure working families have access to high quality, reliable public transportation.

Read more here 🔽 https://t.co/bf21VnKcQC",2022-11-07 19:12:06+00:00,Tweet
3698,"For competitive wages, affordable healthcare &amp; better working conditions — I’m with with @teamsters952. https://t.co/pabJUXnecc",2022-11-07 01:10:19+00:00,Tweet
3699,"Although we can never fully repay the debt we owe them, I have long worked to advance legislation that helps fulfill our commitments to them. Read more in my latest #SarbanesStandard: 
https://t.co/3wSayiPtu5",2022-11-11 14:31:12+00:00,Tweet
3700,"Happy #VeteransDay to all Veterans and their families in Maryland and across the country. Today and every day, we honor the brave men and women who have served in uniform. https://t.co/mUu9KKnnCi",2022-11-11 14:31:12+00:00,Tweet
3701,"Today is #ElectionDay. Voting is the cornerstone of our democracy. Now is the time to cast your ballot and make your voice heard on the future of our country. For more information on your polling place, voter ID requirements and more, visit https://t.co/LByOH91Ndg.",2022-11-08 12:30:00+00:00,Tweet
3702,"As rising costs put a real strain on Marylanders, I’ve voted to create jobs and lower the costs of health care, prescription drugs and energy. I’ll continue to demand accountability from big corporations that are sending prices through the roof to maximize profits.",2022-11-07 21:25:00+00:00,Tweet
3703,"Efficient constituent service has always been my number one priority. My office stands ready to help you navigate federal agencies, access important benefits or get your questions answered. 
https://t.co/Wzt9XankTQ",2022-11-07 19:01:00+00:00,Tweet
3704,"As a lifelong Marylander, I know the Chesapeake Bay is the heart of our state, economy and culture. I’m proud to lead legislation that strengthens efforts to restore and protect the Bay Watershed, reduce pollution and promote environmental stewardship.",2022-11-07 17:13:59+00:00,Tweet
3705,"RT @LeaderHoyer: Agree w @CEXAlsobrooks that Greenbelt &amp; Landover sites would be the best locations for a new, consolidated FBI HQ. Not onl…",2022-11-06 16:00:42+00:00,Tweet
3706,"THANK YOU to every American veteran for answering the call to serve our country and defend our freedoms.

This is the greatest nation on earth because of their bravery and sacrifice.

#VeteransDay 🇺🇸",2022-11-11 14:07:28+00:00,Tweet
3707,RT @HouseGOP: WATCH: @SteveScalise slams Joe Biden’s war on American energy and outlines House Republicans’ plan to restore American energy…,2022-11-10 18:54:55+00:00,Tweet
3708,"Democrats want to:
- Ban all drilling
- Shut down coal plants
- Beg OPEC for oil
- Control your thermostat
- Force you to drive an electric car

Republicans want to:
- Unleash American energy production so we can have cheap, reliable energy again

Stark contrast. https://t.co/oNc7QiCXRr",2022-11-08 20:54:50+00:00,Tweet
3709,"RT @HouseGOP: Families will face the highest prices in over a decade to heat their homes this winter, and Joe Biden is choosing to double d…",2022-11-08 12:11:59+00:00,Tweet
3710,"Just 2 years of total Democrat control has gotten us:
- Runaway inflation
- High gas prices
- Soaring food and home heating costs
- Violent crime gripping our cities
- Out-of-control illegal immigration
- Embarrassing foreign policy debacles

It doesn’t have to be this way.",2022-11-07 21:35:43+00:00,Tweet
3711,"RT @VernBuchanan: For once, the president is being transparent.

His administration wants to cripple the US oil and gas industry, make Amer…",2022-11-07 19:03:15+00:00,Tweet
3712,"For two long years the Biden Administration has gone unchecked.

That’s about to change.

Accountability is coming.

On Afghanistan.
On COVID’s origins &amp; gain of function.
On the southern border.
On throttling oil &amp; gas production.
On collusion with teachers unions.",2022-11-07 18:48:36+00:00,Tweet
3713,"🚨 Biden just admitted his anti-American oil &amp; gas agenda:

“No more drilling. There is no more drilling. I haven't formed any new drilling.”

Not even his allies in the media &amp; the phony fact-checkers will be able to cover for him on this now. It came straight out of his mouth. https://t.co/oqwjVP2VNg",2022-11-07 13:39:40+00:00,Tweet
3714,"RT @GReschenthaler: Democrats are doubling down on their failed far-left agenda.  

Republicans are committed to fixing the issues hurting…",2022-11-07 13:35:42+00:00,Tweet
3715,Checking in 👋 https://t.co/jQ3hAuhWKU,2022-11-12 00:41:51+00:00,Tweet
3716,"RT @SenBobCasey: If you didn’t file your 2021 income taxes, you could be leaving up to several thousand dollars in family tax credits on th…",2022-11-11 21:06:10+00:00,Tweet
3717,"On #VeteransDay, we celebrate veterans from all walks of life who recognize that the promise of what this country could be is always worth fighting for. https://t.co/eWyMlEXRqB",2022-11-11 15:15:54+00:00,Tweet
3718,"RT @PAHealthDept: Today is #WorldImmunizationDay! Even healthy people can develop serious illness, but vaccines can help. Protect yourself…",2022-11-10 23:58:35+00:00,Tweet
3719,RT @BobbyScott: Democrats’ economic plan is showing results and people are starting to feel the progress. It will take time to get inflatio…,2022-11-10 23:48:19+00:00,Tweet
3720,"Great to join community leaders, advocates, and neighbors for a walking tour and community discussion about the proposed Eastwick Park Trail. https://t.co/ZwrIRwJd6a",2022-11-10 21:53:27+00:00,Tweet
3721,"I will never stop putting lower costs for PA-05 families over politics to pass bills that deliver relief:

⛽️ At the gas pump
💊 At the pharmacy counter
🩺 At the doctor’s office
🥖 At the grocery store

#PeopleOverPolitics",2022-11-10 15:54:33+00:00,Tweet
3722,"🚨 Important #ElectionDay reminders 🚨

✉️ Mail ballots must be received by your county board of elections by 8 p.m. TODAY. 

🗳 If you’re waiting in line when polls close at 8 p.m., you have the right to stay in line for as long as it takes to be able to cast your ballot.",2022-11-08 22:30:41+00:00,Tweet
3723,"Happy #ElectionDay ! 

Polls are open until 8 p.m. today — if you’re in line by 8, you can vote.

➡️ Find your polling place: https://t.co/COuCQpRXfW 
➡️ Learn about voting in person: https://t.co/BC4ZNYpaqQ
➡️ Drop off your voted mail ballot NOW: https://t.co/s2WakFMwSr https://t.co/EJCmKulYRT",2022-11-08 16:33:23+00:00,Tweet
3724,RT @PAStateDept: Mail ballots must be RECEIVED by your county board of elections by 8 p.m. TODAY. Postmarks do not count. Find your county…,2022-11-08 15:27:47+00:00,Tweet
3725,"RT @PAStateDept: If you have not returned your voted mail ballot and you want to vote in person, you have two options.  
1. Bring your unvo…",2022-11-07 23:30:58+00:00,Tweet
3726,"Tomorrow is #ElectionDay  

Make your plan to vote at https://t.co/fKPH9ubn1m 🗳️ https://t.co/szPZMzEDR5",2022-11-07 15:54:38+00:00,Tweet
3727,"Communities in our region often bear the brunt of the negative health impacts associated with poor air quality.

I’m proud to announce new funding that will make a real difference in the health and safety of families across our region ⬇️ https://t.co/q6LhiHDYGS",2022-11-06 01:20:52+00:00,Tweet
3728,"Thanks for showing up and showing out,  Illinois. 

Voters said loud and clear, we are NOT going backwards! 

Freedom for workers, freedom to choose, freedom to live with clean air and water, freedom to vote, and freedom for seniors not to worry about gutting social security. https://t.co/LfzHXQiC1e",2022-11-10 15:10:39+00:00,Tweet
3729,"RT @DickDurbin: Congratulations to @RobinLynneKelly, @ChuyForCongress, @QuigleyCampaign, @DannyKDavis7th, @RajaForCongress, @Schneider4IL10…",2022-11-10 03:42:14+00:00,Tweet
3730,RT @mike_cabonargi: Today is the day ! Running with @RepSchakowsky to help turn out the vote.  Our democracy needs YOU ! https://t.co/9f7iR…,2022-11-09 00:26:19+00:00,Tweet
3731,"RT @ewarren: No matter what the conspiracy theorists say, just remember: it takes time to count every vote. We won’t know all the results t…",2022-11-09 00:26:15+00:00,Tweet
3732,"Democrats have fought to expand healthcare, protect democracy and preserve women’s rights. Republicans have promised to cut social security, medicare, &amp; want to take us back 50 years — banning books, healthcare, &amp; making voting harder. #VoteBlueToday because its all on the line.",2022-11-08 20:28:11+00:00,Tweet
3733,Great to see so many friends and fellow democrats in Edgewater today! #ElectionDay https://t.co/fRnRVLRnPH,2022-11-08 18:28:24+00:00,Tweet
3734,RT @JenGGforRep: Election Day in Glenview! @RepSchakowsky @Laura4Illinois #ElectionDay https://t.co/pUOR4GnvX4,2022-11-08 17:59:06+00:00,Tweet
3735,"RT @illinoisdems: Such an honor to have @VP Harris with us for the final push! Just two days left, Illinois 💪 Go to https://t.co/3SViBV3Uqv…",2022-11-06 22:59:50+00:00,Tweet
3736,RT @bushraamiwala: A very windy morning spent with some of my favorite leaders in Illinois. Shoutout to Governor JB Pritzker and Congresswo…,2022-11-06 21:33:33+00:00,Tweet
3737,RT @JenGGforRep: Thanks to Mike Gershowitz for heading out with me for the homestretch on this windy Saturday💙 GOTV!!! https://t.co/EUfSVvH…,2022-11-05 22:34:13+00:00,Tweet
3738,RT @illinoisdems: So great to see so many IL Dems at Drag 'Em to the Polls last night! T-6 — let's do this 💪 https://t.co/O20wtvfKYF,2022-11-05 22:31:20+00:00,Tweet
3739,RT @iftaft: #IFTvotes! Our Local 571 President Kyle Stern was lucky to get the opportunity to talk about his members' issues with @LaurenUn…,2022-11-05 22:30:46+00:00,Tweet
3740,RT @mike_cabonargi: Rain and winds just move us from doors to phones !  TY @janschakowsky for firing us up ! #VoteBlueIn2022 #AllGasNoBreak…,2022-11-05 22:30:00+00:00,Tweet
3741,"Fired up, ready to vote! 

Photo: @JBPritzker https://t.co/jS2HUuP2uw",2022-11-05 22:20:18+00:00,Tweet
3742,"RT @JBPritzker: Great to spend my morning in Niles Township grabbing breakfast and coffee.

It’s small businesses and restaurants like this…",2022-11-05 22:20:03+00:00,Tweet
3743,"On Veterans Day, we honor the brave men and women who answer the call to serve.

They represent the best of what America has to offer. We owe them the greatest debt of gratitude.

Thank you for your service - and a special thank you to my favorite veteran, my father Ed, now 94. https://t.co/S2QOwfQBlF",2022-11-11 18:01:53+00:00,Tweet
3744,Supporting veterans goes beyond ceremonies and giving speeches. Support means consistently honoring your service by ensuring you receive the treatment and benefits you deserve from your country.,2022-11-11 15:27:20+00:00,Tweet
3745,"Today, I want to share my gratitude for every Veteran in the 10th district. Thank you for your sacrifices to keep our nation free and strong.",2022-11-11 15:27:19+00:00,Tweet
3746,"We are a divided nation in many ways, but I believe we can unite around the idea that our best days are still ahead of us. I'm honored to represent the people of IL’s 10th District in the 118th Congress. I look forward to working together to strengthen our communities and country",2022-11-10 22:28:13+00:00,Tweet
3747,"The important takeaways from Tuesday’s election are that American democracy is resilient, the American people are strong, and we have a long list of challenges—and opportunities—before us. It’s imperative that we look for common ground and tackle the good and the bad together.",2022-11-10 22:28:13+00:00,Tweet
3748,"Military service is one of the greatest responsibilities and highest honors a citizen can perform for his or her country, and words fall short of expressing my gratitude for our veterans’ selfless commitment to our nation. https://t.co/lyjFzISRcN",2022-11-10 21:04:36+00:00,Tweet
3749,"My office hosted our fourth annual Veterans Day Breakfast today! I am grateful to our great host, @CLCIllinois, our guest speakers, and all the veterans who attended. https://t.co/5KJbyxSYlG",2022-11-10 21:04:33+00:00,Tweet
3750,"Today, you have the opportunity and responsibility to vote and make your voice heard. Have you voted yet? Share a picture of your ""I voted"" sticker below or get all the info you'll need to make a plan to vote today at: https://t.co/wnkCZME51D https://t.co/6n3mhwKF1q",2022-11-08 21:05:32+00:00,Tweet
3751,"RT @USAmbIsrael: .@POTUS just got off the phone with Benjamin @netanyahu. Warm phone call, great talk…unbreakable ties.",2022-11-08 00:07:42+00:00,Tweet
3752,"This Thursday is my office's Veteran's Breakfast! This free breakfast at the College of Lake County is open to all 10th district veterans. My staff will also be available to assist veterans with VA issues and other concerns. Please, RSVP online: https://t.co/DTk2xmWhv9",2022-11-07 22:01:45+00:00,Tweet
3753,"Today I kicked off the week by joining the administrators, teachers, parents, and students who helped earn Westmoor Elementary School a National Blue Ribbon Award to celebrate their success and hard work. Congratulations Westmoor! https://t.co/kKrzDeoiHo",2022-11-07 17:49:13+00:00,Tweet
3754,We want to be assured our air is clean and safe. I have been pushing for this funding for 4 years which will help do just that. I will keep pushing the EPA to do more to protect our communities. https://t.co/QFVW02TAls,2022-11-07 15:46:07+00:00,Tweet
3755,"Thank you to the Washingtonians who have served, sacrificed &amp; always answered the call. 

On #VeteransDay, we recommit to doing all we can for the men and women who have kept our country safe, and supporting the families who served &amp; sacrificed with them. We are forever grateful. https://t.co/AtS8HunbRg",2022-11-11 18:29:07+00:00,Tweet
3756,"When we think of fires, we think about the time when we're breathing in smoke and when homes are at risk, but the risk continues. As soon as it rains, we have a landslide risk. I'm thrilled that we secured funding for Highway 2 cleanup &amp; mitigation efforts https://t.co/csBUnnwIhH",2022-11-08 23:39:16+00:00,Tweet
3757,"My office was happy to help Katie from Wenatchee get the benefits she deserved. If you need assistance navigating a federal agency, we may be able to help. Call my Issaquah office at 425-657-1001. https://t.co/JH9JoktO0r",2022-11-07 20:48:39+00:00,Tweet
3758,RT @Acosta: Big 4-hour program today from 3-7p eastern. Joining to discuss the midterms and more… @SenJackyRosen @billgatesaz @StationCDRKe…,2022-11-12 16:23:01+00:00,Tweet
3759,"While today is officially designated as Veterans Day, our thankfulness to those who served extends to 365 days a year. So to our veterans, today and every day, we say thank you. You are what makes America the home of the brave and what keeps us living in the land of the free. https://t.co/f3KSEhnAHz",2022-11-11 16:51:15+00:00,Tweet
3760,Happy Birthday to @usmc! Thank you for 247 years of service. #semperfi https://t.co/Jax492ahaS,2022-11-10 18:06:57+00:00,Tweet
3761,I look forward to working with my fellow Georgians in Congress to advance our state’s interests so our families can live and prosper in our great state for generations to come.,2022-11-09 02:19:12+00:00,Tweet
3762,"I believe that Georgia’s Eighth Congressional District is home to the best people in America, and I am humbled to continue representing them in the 118th Congress. I also congratulate all of the newly elected and returning Members of the Georgia Delegation!",2022-11-09 02:18:56+00:00,Tweet
3763,"Republicans want an economy that is strong, but these diesel prices courtesy of Joe Biden are unacceptable.

It's time to end the war on American energy and strengthen our economy through domestic production.",2022-11-07 18:06:30+00:00,Tweet
3764,"This #VeteransDay, I extend my utmost appreciation to our U.S. veterans and their families. As we honor their courage and legacy, I proudly remain committed to ensuring that they have all the resources they need to live healthy and prosperous lives.
 
May God Bless our veterans. https://t.co/ZZjNbotuml",2022-11-11 16:05:52+00:00,Tweet
3765,https://t.co/7sIMtmlFiW,2022-11-07 17:18:57+00:00,Tweet
3766,"Today, I am proud to introduce the Consumer Financial Education and Empowerment Act.

This bill will play a vital role in strengthening financial education resources and will help improve the overall financial health and well-being of families in #GA13 and across the country. https://t.co/EDyTB2aP76",2022-11-07 17:18:41+00:00,Tweet
3767,"Great seeing the elected officials, cadet members and veterans at the City of Norfolk #VeteransDay Ceremony https://t.co/S3wRyIEH9M",2022-11-12 01:36:54+00:00,Tweet
3768,Enjoyed having lunch this #VeteransDay2022 with members of American Legion Post 25 https://t.co/a77iVFTVbg,2022-11-11 22:10:28+00:00,Tweet
3769,Had a great time observing #VeteransDay with Mayor West and attendees at the Chesapeake Mayor’s Commission on Veterans Annual Veterans Day Celebration https://t.co/wODv6nmEH5,2022-11-11 20:52:41+00:00,Tweet
3770,"Happy #VeteransDay to all who served. 
  
Today is a time to honor our brave servicemembers and recommit ourselves to ensuring veterans and their families have the resources they need to live meaningful lives long after they hang up the uniform. https://t.co/lI0unkAxci",2022-11-11 13:30:00+00:00,Tweet
3771,Enjoyed observing Veterans Day with Executive Director Dr. Taquisa Simmons and the military community during the Hampton VA Medical Center’s Veterans Day Ceremony https://t.co/scNUDnfF7J,2022-11-11 01:04:41+00:00,Tweet
3772,"It was an honor to attend the Annual @vpcorg Military Recognition Breakfast this morning. Pictured with Hampton Vice Mayor Gray, Councilmen Bowman and Brown, @_HamptonU President Williams and Chamber CEO McKenna https://t.co/MDokk7Bfpj",2022-11-10 23:54:00+00:00,Tweet
3773,Democrats’ economic plan is showing results and people are starting to feel the progress. It will take time to get inflation back to normal levels after the pandemic and Putin’s war but we will keep at it and find ways to keep lowering costs for families. https://t.co/ostOpt7923,2022-11-10 22:49:26+00:00,Tweet
3774,Great seeing @Jazz_Legacy President and CEO Alvin Keels tonight at the Foundation Weekend Pre-Party https://t.co/vrgPf3OkLM,2022-11-10 03:03:38+00:00,Tweet
3775,"RT @vaELECT: What’s today? ELECTION DAY!! Polls are open from 6 a.m. to 7 p.m. GO VOTE, VIRGINIA! https://t.co/Yy1SFc8hxg",2022-11-08 12:54:32+00:00,Tweet
3776,"The Biden Administration’s economic agenda has produced a record number of jobs. @POTUS has added more jobs in his first 22 months in office than any previous Administration in the same amount of time and, importantly, recovered 100% of the jobs lost during the pandemic. https://t.co/ztWfIFP0BO",2022-11-07 22:05:13+00:00,Tweet
3777,RT @HouseBudgetDems: House Republicans aren't hiding their plans to undo the lower drug prices Democrats delivered in the Inflation Reducti…,2022-11-07 21:58:38+00:00,Tweet
3778,Another amazing tribute to our Veterans at the Corning VFW. We must all remember to thank our Veterans today and every day for their bravery and sacrifice. We are eternally grateful. https://t.co/d5tu0A8roc,2022-11-11 23:56:33+00:00,Tweet
3779,I was honored to attend the moving tribute to our veterans at the Bath American Legion Post #173. Events like these remind us all how blessed we are to live in this great country and how sacred our freedoms are. https://t.co/8ENqLwJdCv,2022-11-11 20:08:36+00:00,Tweet
3780,Thank you to those who have sacrificed so much so that we can enjoy the rights and freedoms of this great country. We are forever grateful for your courage and dedication to our safety and the American way of life. Happy Veterans Day! https://t.co/A4MDTM30ka,2022-11-11 13:03:15+00:00,Tweet
3781,"I am incredibly proud to be awarded my membership to the Civil Air Patrol. Being a member of the Congressional Squadron is a true honor. The Civil Air Patrol is an impressive organization that plays a vital role in youth leadership training, STEM education, and public safety. https://t.co/hgWqYG9IyR",2022-11-11 00:02:24+00:00,Tweet
3782,I enjoyed attending the Corning Chamber of Commerce’s annual awards breakfast. I’m always glad to have the opportunity to talk with our local businesses and find out how Washington can better serve them. https://t.co/cIG74XC402,2022-11-10 15:46:27+00:00,Tweet
3783,I was grateful for the opportunity to tour AIM Independent Living and learn more about their assistive technology programs. I have made easy access to assistive technology for those living with disabilities a priority during my time in Congress. Thank you AIM for all that you do! https://t.co/G9j7YEBOTr,2022-11-09 21:09:51+00:00,Tweet
3784,"Thank you to Archbishop Walsh High School for the warm welcome and for giving me the opportunity to speak with the students. Conversations like these are very important to me, and that's why I make it a priority to visit so many schools in the 23rd! https://t.co/qgHGPZaCsd",2022-11-07 20:57:31+00:00,Tweet
3785,"This Veterans Day, we honor the brave men and women who risked their lives defending our nation.
 
To all of them and their families—we thank you for your selfless service and tremendous sacrifice.🇺🇸 https://t.co/ChLNF9toAF",2022-11-11 17:20:13+00:00,Tweet
3786,"REPORTER: ""75% of Americans say the country is headed in the wrong direction... What in the next 2 years do you intend to do differently?""

BIDEN: ""Nothing""

The President made himself clear. Biden will do nothing to curb his inflationary spending. #Bidenflation https://t.co/Z6nGt61XN5",2022-11-10 22:06:52+00:00,Tweet
3787,"Happy Birthday, Marines!

In any domain, the Marines have always been the tip of the spear for the U.S. military. Thank you for your 247 years of service to our nation. https://t.co/XSXrcR11aW",2022-11-10 18:06:03+00:00,Tweet
3788,"I’m honored to continue serving TX17. 🇺🇸

Now it's time to get back to work! https://t.co/81dE4uX8dc",2022-11-09 22:00:42+00:00,Tweet
3789,"Biden couldn't be more clear on his anti-American oil &amp; gas agenda. He &amp; Democrats are forcing higher energy prices on families. 

House Republicans must unleash American energy by ending the federal freeze on oil &amp; gas leases. https://t.co/HtrqF5dqay",2022-11-08 17:30:53+00:00,Tweet
3790,"Skyrocketing goods will cost the average American household an extra $700 per month, or $8,000/per year. 

The American people are ready for an economy that's strong. #CommitmentToAmerica",2022-11-07 16:24:05+00:00,Tweet
3791,"To our brave veterans and military families, thank you. Your sacrifice has made our nation safer, stronger, and more secure. 🇺🇸

The responsibility to get our veterans the support they deserve is one I will never take lightly. Join me in honoring all who served this #VeteransDay. https://t.co/Q7K7rgJISJ",2022-11-11 16:22:14+00:00,Tweet
3792,"I’m heartbroken by the tragedy that struck Selma High School. Keeping the entire Selma community close in my prayers as we learn more.
https://t.co/Wi13ObaaZw",2022-11-10 14:38:05+00:00,Tweet
3793,"In the words of the late great John Lewis… “the vote is precious, almost sacred. It is the most powerful nonviolent tool we have in a democratic society.” 🗳️

Today is the day! Time to make our voices heard, Alabama! Go out to the polls and #Vote! #ElectionDay #Election2022 🇺🇸 https://t.co/k4xP2tdYLg",2022-11-08 14:43:58+00:00,Tweet
3794,"As your Representative, I have the privilege of nominating students from Alabama's 7th District to our U.S. Military Service Academies.

Head to my website to download your application and be sure to submit it by Friday, Dec. 2! More here: https://t.co/9zUIuk1V1z https://t.co/0g37pzQvPy",2022-11-07 22:46:21+00:00,Tweet
3795,".@RepTerriSewell This is a win-win for #Alabama. It will make it easier for families and businesses to purchase electric vehicles and accelerate our transition to a clean energy economy. 🌎

I will continue working to bring down prices for Alabama families!",2022-11-07 17:01:11+00:00,Tweet
3796,"🚨 Beep beep! I just introduced the Affordable #ElectricVehicles for America Act! 🚗

This bill would lower the cost of EVs by ensuring that U.S. automakers &amp; car buyers can take advantage of EV tax credits that we passed in the Inflation Reduction Act! https://t.co/ueGbXhabyx",2022-11-07 17:01:11+00:00,Tweet
3797,"Today, and everyday, we honor our veterans who have valiantly and selflessly served our country with dedication and honor. We are forever grateful for your brave service. 

#VeteransDay https://t.co/lweLaeRmtM",2022-11-11 15:42:43+00:00,Tweet
3798,"Today we commemorate the 44th Anniversary of the @SantaMonicaMtns National Recreation Area - the nation’s largest urban national park.

We must continue to protect and expand this pristine environment for future generations.

Read my full statement ⬇️
https://t.co/a2QaGr6arG",2022-11-10 23:50:56+00:00,Tweet
3799,"Our next Telephone Town Hall will be on Thursday, November 17 starting at 7 PM.

We'll discuss the critical issues facing our country &amp; preview the work that lies ahead for the next session of Congress.

To RSVP or to submit a question in advance, visit ⬇️
https://t.co/1a5vCudITx",2022-11-10 20:56:23+00:00,Tweet
3800,"RT @LACountyRRCC: It's #ElectionDay! Today is the last day to vote in the #2022CAGeneralElection 🗳️

All ballots must be returned by 8PM to…",2022-11-08 15:51:05+00:00,Tweet
3801,"RT @LACountyRRCC: The official source and website for voting and election information in #LACounty is https://t.co/g8lpZTOJkL 💻

Voters usi…",2022-11-08 03:15:46+00:00,Tweet
3802,"Great to celebrate Leonardo and Fernando Lopez at their family’s restaurant, El Mariachi Grill in #Encino. They are mainstays of the Valley’s business community and civic life. https://t.co/E5N1bT85et",2022-11-08 03:14:42+00:00,Tweet
3803,Joined Consul General of @IsraelinLA @Hillel_Newman and a nice crowd at @thesorayastage to welcome the #Israel Philharmonic to the United States—and especially to the San Fernando Valley. https://t.co/MI8Ho64mfR,2022-11-07 19:38:09+00:00,Tweet
3804,"Great to see the YMCA staff and community members gathering to honor veterans from the local community, including 101-year old WWII veteran Samuel Debnam.",2022-11-11 22:05:18+00:00,Tweet
3805,"We look forward to these opportunities to let veterans know about the ways our office can help with accessing the benefits they have earned, or any issues they are having with federal agencies.",2022-11-11 22:05:17+00:00,Tweet
3806,Thank you to the @montclairymca  for inviting my casework team to their annual Veterans Appreciation Breakfast. https://t.co/zISTpfHIOs,2022-11-11 22:05:17+00:00,Tweet
